n_targets	n_bootstraps	n_processed	n_pseudoaligned	n_unique	p_pseudoaligned	p_unique	kallisto_version	index_version	start_time	call	sample_accession	nCount_RNA	nFeature_RNA	percent_mt
142604	0	955620	756826	319339	79.2	33.4	0.46.2	10	Thu Jan 21 18:33:25 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675526/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700320_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700320_2.fastq.gz	SRS3675526	613522.4191685074	4583	2.608015534572551
142604	0	894415	725301	285425	81.1	31.9	0.46.2	10	Thu Jan 21 19:09:35 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675527/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700322_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700322_2.fastq.gz	SRS3675527	608291.7082494892	4297	1.7861183791681452
142604	0	709895	568740	219620	80.1	30.9	0.46.2	10	Thu Jan 21 18:08:21 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675528/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700327_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700327_2.fastq.gz	SRS3675528	487812.72213784227	3381	2.023761487141043
142604	0	713541	582453	233754	81.6	32.8	0.46.2	10	Thu Jan 21 18:35:38 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675529/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700329_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700329_2.fastq.gz	SRS3675529	487345.774968293	5034	1.7692530525294854
142604	0	940817	773057	291527	82.2	31	0.46.2	10	Thu Jan 21 19:14:20 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675530/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700325_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700325_2.fastq.gz	SRS3675530	667994.6240926984	3999	1.7952779210294674
142604	0	862719	644819	238867	74.7	27.7	0.46.2	10	Thu Jan 21 19:18:58 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675531/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700324_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700324_2.fastq.gz	SRS3675531	550922.5426898823	3626	2.2511641907855746
142604	0	866669	723138	288955	83.4	33.3	0.46.2	10	Thu Jan 21 18:00:37 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675533/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700328_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700328_2.fastq.gz	SRS3675533	597921.000653491	4471	1.9680626683355975
142604	0	829632	659656	272011	79.5	32.8	0.46.2	10	Thu Jan 21 18:21:06 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675534/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700332_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700332_2.fastq.gz	SRS3675534	541782.817797759	5029	1.6031730270269062
142604	0	964790	817074	318132	84.7	33	0.46.2	10	Thu Jan 21 18:03:16 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675535/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700334_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700334_2.fastq.gz	SRS3675535	688040.3448785731	4598	1.1202302390218501
142604	0	871390	702461	288734	80.6	33.1	0.46.2	10	Thu Jan 21 19:06:34 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675536/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700330_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700330_2.fastq.gz	SRS3675536	583482.0268042012	4883	2.0807924567099247
142604	0	726004	596473	238429	82.2	32.8	0.46.2	10	Thu Jan 21 18:39:15 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675538/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700331_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700331_2.fastq.gz	SRS3675538	492614.57052049646	5457	1.6688625330983673
142604	0	779320	613011	226905	78.7	29.1	0.46.2	10	Thu Jan 21 19:09:35 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675539/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700337_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700337_2.fastq.gz	SRS3675539	532033.0104631472	3298	2.6548016236256395
142604	0	1275750	1091827	377986	85.6	29.6	0.46.2	10	Thu Jan 21 18:58:35 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675541/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700338_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700338_2.fastq.gz	SRS3675541	951409.1692696284	3740	1.3763867768956586
142604	0	1032938	777120	323153	75.2	31.3	0.46.2	10	Thu Jan 21 18:21:08 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675542/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700335_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700335_2.fastq.gz	SRS3675542	623180.1491548058	5519	2.4276703968376605
142604	0	1046369	834134	309887	79.7	29.6	0.46.2	10	Thu Jan 21 18:30:40 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675543/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700339_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700339_2.fastq.gz	SRS3675543	717928.1084655012	3678	1.744159317952337
142604	0	853384	710857	262510	83.3	30.8	0.46.2	10	Thu Jan 21 19:01:47 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675544/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700342_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700342_2.fastq.gz	SRS3675544	599786.6710562353	3859	1.6997710172595895
142604	0	686413	593699	237975	86.5	34.7	0.46.2	10	Thu Jan 21 19:04:03 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675545/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700343_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700343_2.fastq.gz	SRS3675545	502748.8815693487	4563	1.9869541964604196
142604	0	1060887	867637	324812	81.8	30.6	0.46.2	10	Thu Jan 21 17:55:20 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675546/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700340_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700340_2.fastq.gz	SRS3675546	735704.81676568	7605	1.9623389260204005
142604	0	743859	599798	232750	80.6	31.3	0.46.2	10	Thu Jan 21 18:37:28 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675547/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700341_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700341_2.fastq.gz	SRS3675547	500400.62742808956	4219	2.4865816144061714
142604	0	1003973	864950	330585	86.2	32.9	0.46.2	10	Thu Jan 21 18:57:09 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675548/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700345_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700345_2.fastq.gz	SRS3675548	736412.0100233149	3929	1.6992865175574492
142604	0	978760	809557	277085	82.7	28.3	0.46.2	10	Thu Jan 21 18:54:41 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675549/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700349_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700349_2.fastq.gz	SRS3675549	708290.9417893011	3482	1.5391429364407934
142604	0	975845	763550	303714	78.2	31.1	0.46.2	10	Thu Jan 21 18:23:55 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675550/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700347_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700347_2.fastq.gz	SRS3675550	621710.7130665288	3724	1.7940930991817108
142604	0	1039600	863168	310340	83	29.9	0.46.2	10	Thu Jan 21 18:49:36 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675551/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700350_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700350_2.fastq.gz	SRS3675551	748848.1792343155	3092	2.4834112595446376
142604	0	567899	418228	147903	73.6	26	0.46.2	10	Thu Jan 21 18:54:44 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675552/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700348_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700348_2.fastq.gz	SRS3675552	336554.6237421561	2627	3.8853544350702935
142604	0	143450	96543	34948	67.3	24.4	0.46.2	10	Thu Jan 21 18:00:37 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675553/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700346_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700346_2.fastq.gz	SRS3675553	74894.64790377085	474	5.20439458505519
142604	0	696451	584155	212073	83.9	30.5	0.46.2	10	Thu Jan 21 18:41:41 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675554/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700351_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700351_2.fastq.gz	SRS3675554	509193.289912524	3794	1.7053229435705541
142604	0	1061287	879730	333929	82.9	31.5	0.46.2	10	Thu Jan 21 18:54:41 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675555/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700353_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700353_2.fastq.gz	SRS3675555	739471.6660051007	5116	1.669855731823919
142604	0	882673	744435	283000	84.3	32.1	0.46.2	10	Thu Jan 21 19:14:20 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675556/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700355_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700355_2.fastq.gz	SRS3675556	625706.038132734	3494	2.5487335950267695
142604	0	1139283	979778	373719	86	32.8	0.46.2	10	Thu Jan 21 18:33:24 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675557/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700354_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700354_2.fastq.gz	SRS3675557	799192.9393046986	3181	1.8602454136962612
142604	0	1081399	894281	341389	82.7	31.6	0.46.2	10	Thu Jan 21 19:16:40 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675558/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700356_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700356_2.fastq.gz	SRS3675558	735540.6519255603	3453	1.7557262084960814
142604	0	879610	749906	290179	85.3	33	0.46.2	10	Thu Jan 21 18:52:16 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675559/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700357_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700357_2.fastq.gz	SRS3675559	598823.3301531053	3123	2.6152989056047358
142604	0	3142197	2257487	1063847	71.8	33.9	0.46.2	10	Thu Jan 21 18:44:54 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675560/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700361_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700361_2.fastq.gz	SRS3675560	1454499.823939585	2771	11.809227967781078
142604	0	1010329	806829	277535	79.9	27.5	0.46.2	10	Thu Jan 21 18:08:20 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675561/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700358_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700358_2.fastq.gz	SRS3675561	681558.672745573	1398	3.8235710353477073
142604	0	1194586	953094	403073	79.8	33.7	0.46.2	10	Thu Jan 21 19:11:48 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675562/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700359_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700359_2.fastq.gz	SRS3675562	737460.831157211	3368	2.613608640035164
142604	0	2133815	1375336	649581	64.5	30.4	0.46.2	10	Thu Jan 21 18:21:05 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675563/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700360_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700360_2.fastq.gz	SRS3675563	871541.4123633046	2421	9.587002845157972
142604	0	2804561	2018392	936729	72	33.4	0.46.2	10	Thu Jan 21 18:52:16 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675564/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700362_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700362_2.fastq.gz	SRS3675564	1338525.3954065712	2966	9.106364393107098
142604	0	2145303	1616761	733273	75.4	34.2	0.46.2	10	Thu Jan 21 18:35:38 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675565/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700364_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700364_2.fastq.gz	SRS3675565	1150551.5029048147	2359	10.586366598321385
142604	0	2176462	1385719	658824	63.7	30.3	0.46.2	10	Thu Jan 21 18:23:56 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675566/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700363_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700363_2.fastq.gz	SRS3675566	990111.1394361599	2791	6.651733060745599
142604	0	1744724	1192008	605612	68.3	34.7	0.46.2	10	Thu Jan 21 19:09:34 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675567/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700365_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700365_2.fastq.gz	SRS3675567	747267.3885732995	2938	19.719875676810087
142604	0	2101419	1593787	772522	75.8	36.8	0.46.2	10	Thu Jan 21 18:39:17 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675568/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700366_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700366_2.fastq.gz	SRS3675568	1052689.8779407735	2674	10.792674308054107
142604	0	2049507	1652152	724005	80.6	35.3	0.46.2	10	Thu Jan 21 18:14:54 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675569/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700367_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700367_2.fastq.gz	SRS3675569	1207342.2003514208	2356	4.384589554195293
142604	0	1955523	1241584	612939	63.5	31.3	0.46.2	10	Thu Jan 21 18:03:16 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675570/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700368_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700368_2.fastq.gz	SRS3675570	833472.3186780594	2858	8.94824678980227
142604	0	2366379	1679961	819243	71	34.6	0.46.2	10	Thu Jan 21 18:08:21 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675571/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700369_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700369_2.fastq.gz	SRS3675571	1136676.132553793	3102	10.254908734479264
142604	0	1205993	840389	400738	69.7	33.2	0.46.2	10	Thu Jan 21 17:55:19 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675572/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700370_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700370_2.fastq.gz	SRS3675572	588744.959482908	3486	9.305438478508195
142604	0	1739235	1218749	597226	70.1	34.3	0.46.2	10	Thu Jan 21 18:49:37 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675573/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700373_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700373_2.fastq.gz	SRS3675573	796987.8751254146	2801	9.938156209407339
142604	0	1150292	869202	404423	75.6	35.2	0.46.2	10	Thu Jan 21 17:55:19 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675574/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700371_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700371_2.fastq.gz	SRS3675574	634580.5670205177	3207	6.816067533092532
142604	0	1815608	1256370	616672	69.2	34	0.46.2	10	Thu Jan 21 18:39:15 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675575/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700372_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700372_2.fastq.gz	SRS3675575	819112.810522389	2296	13.87969014029875
142604	0	1216290	890865	419163	73.2	34.5	0.46.2	10	Thu Jan 21 18:52:16 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675576/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700376_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700376_2.fastq.gz	SRS3675576	614020.7912977925	2261	9.679825315748014
142604	0	1893072	1260520	610011	66.6	32.2	0.46.2	10	Thu Jan 21 19:06:35 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675577/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700374_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700374_2.fastq.gz	SRS3675577	880403.6871871619	3667	8.894874151447322
142604	0	858642	525854	229670	61.2	26.7	0.46.2	10	Thu Jan 21 17:57:59 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675578/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700375_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700375_2.fastq.gz	SRS3675578	410446.7640666883	5018	3.38225348945483
142604	0	1059767	776616	376596	73.3	35.5	0.46.2	10	Thu Jan 21 18:49:36 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675579/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700377_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700377_2.fastq.gz	SRS3675579	509594.3769648405	2510	9.639074177498046
142604	0	1567811	1077766	514215	68.7	32.8	0.46.2	10	Thu Jan 21 18:57:10 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675580/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700379_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700379_2.fastq.gz	SRS3675580	737630.4818749528	2227	7.455570417888856
142604	0	1682788	1181972	586005	70.2	34.8	0.46.2	10	Thu Jan 21 18:23:55 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675581/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700380_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700380_2.fastq.gz	SRS3675581	802835.614966537	2786	8.216700750470514
142604	0	1255921	931648	449398	74.2	35.8	0.46.2	10	Thu Jan 21 18:35:34 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675582/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700381_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700381_2.fastq.gz	SRS3675582	640117.7505288144	2962	11.299733516254687
142604	0	876464	715086	335814	81.6	38.3	0.46.2	10	Thu Jan 21 18:44:51 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675583/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700382_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700382_2.fastq.gz	SRS3675583	512112.644732172	2630	4.484027144459493
142604	0	2091813	1455603	651705	69.6	31.2	0.46.2	10	Thu Jan 21 18:57:09 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675584/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700384_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700384_2.fastq.gz	SRS3675584	1040317.8886482533	2692	8.659382000731807
142604	0	1285910	907047	445458	70.5	34.6	0.46.2	10	Thu Jan 21 18:47:11 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675585/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700383_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700383_2.fastq.gz	SRS3675585	614004.7140817986	2590	9.501930304761073
142604	0	953563	390109	170792	40.9	17.9	0.46.2	10	Thu Jan 21 18:52:16 2021	kallisto quant -t 2 --bias -i references/kallisto_idx/well/mm-mus_musculus.idx -o /data/OGVFB_BG/scEiaD/2021_01_21/quant/SRS3675586/well/mm-mus_musculus /data/OGVFB_BG/scEiaD/fastq/SRR7700385_1.fastq.gz /data/OGVFB_BG/scEiaD/fastq/SRR7700385_2.fastq.gz	SRS3675586	296167.71031508606	3997	4.228539966992505
